md5,sha256,subdiff
56cd029611642ac229b4106066007aa9,,DPBMS★8
8ba7928daff4e41fa1d0effbb6f6207e,,DPBMS★8
94f9f4e81dd211f02cc41fe7e49f6de8,,DPBMS★8
98f208e5972735c4fa29325846e96268,,DPBMS★8
519a8ced378b05b8d72f7b81a1586af7,,DPBMS★8
23c117471c75d802f7108cbecd6ebde3,,DPBMS★8
eb17db4d8c1bbb132ae188744af876ea,,DPBMS★8
1a2445b8c55b7d11fcf2c46c50e65123,,DPBMS★8
5140f7cfde52876519efa99325f3000d,,DPBMS★9
1e757aa60a7d1dee454ca471bb8cd22e,,DPBMS★9
6a4ce42b3d5d83ba37bc05130355352f,,DPBMS★9
4a0cdfb39d32ff4437c2b2a9387d6753,,DPBMS★9
74e440874b9c1db966258bccf71ef8b8,,DPBMS★9
61d6d7e7e64857e4c1442f599c55bd36,,DPBMS★9
5e7f943f46e09f467bb85c29f865955a,,DPBMS★9
23ad14776bda285fe04640ebdf98e268,,DPBMS★9
df08b8d24f55da5a91d3f536d5450d70,,DPBMS★9
b75a3baae5837f7528443aaaa0f2d94b,,DPBMS★9
742cdcaa3ca30c81776a190509dcd0b8,,DPBMS★9
78172621e153c39aaea544987d4b05a3,,DPBMS★9
9ef7d53d2c571acd30e6aef15a3dfa97,,DPBMS★9
4d0916ec8afc93e0879829736ef58556,,DPBMS★9
438ab055f0d920b181c67687cebf1cd4,,DPBMS★9
6465a0a9f32dce29c940fe317683fa63,,DPBMS★9
c8dc214003898e6ace09d3341701fc01,,DPBMS★9
966eb3f7d53c18ba767f8b896934f3e6,,DPBMS★9
9de2851d02e222fdb1a96d5ab81fe2f7,,DPBMS★9
e80da99c2444a3038c09932ede131bfe,,DPBMS★9
115b8d801e40aab090ebf3b7c6671553,,DPBMS★9
e1ac8d1ac7d01f6db11fcd82ab7ff48e,,DPBMS★9
9a5b9a4d84550393357fb6b979307e32,,DPBMS★9
c116643861aba31a778792f3d86c7680,,DPBMS★9
970502680bf862ed63e87aa286fdb54f,,DPBMS★9
05d569d03ea95e757d512cf19ba3507d,,DPBMS★9
a9258fa30b6a2903193918cc3d5bfaf8,,DPBMS★9
154fc822121dad41ec9b7baf5bd6c948,,DPBMS★9
1e4c60623dbcdec050af73f4260ba029,,DPBMS★9
50919cd8b021326cf22ace61c43f9ebd,,DPBMS★9
b1529327fd75518f8e732e338baaf34c,,DPBMS★9
526a111eeda409cba84bba4e80e72a38,,DPBMS★9
0b09fa8f907b995f255be1259fbcb2a5,,DPBMS★9
a4c19b77256f5df367c04b745c6fc00b,,DPBMS★9
40dd3cd57daa2ec9efe4d45de29bcb77,,DPBMS★9
51d1c27c841b9a6d3cc97085dec0823e,,DPBMS★10
e5ac09a7757ab0723edd3f24f7214214,,DPBMS★10
55f9b89d0f80c7705bed12fe3eafe5e3,,DPBMS★10
8108b203af694c9641191e2f9ee0f7ec,,DPBMS★10
11153231a9a4775c188edc9aa72e741a,,DPBMS★10
11ea77e96ba9a1a61447cd35ccecdb77,,DPBMS★10
7807abb44eba0044f29d7c762a354ff2,,DPBMS★10
06aaaecc446ab49377e67a205be253a2,,DPBMS★10
ebca68272fc65c1c4071b5c9ff5ed787,,DPBMS★10
67de7388d2bcffdcd1615abb237f0510,,DPBMS★10
d00fe45112e2927a61b3ec3b5cd61654,,DPBMS★10
9cccf22b9610bf67b2d9ad3955e89c2e,,DPBMS★10
fd049b5a57d7659b7234bdf67099c324,,DPBMS★10
337ae51b0f94517c0fa39f20dd6c26bb,,DPBMS★10
d15316fa98cb0a9486a1a2fdf08ea3c5,,DPBMS★10
659ebd85b522dd0d5818183f5913fd1d,,DPBMS★10
4972ff582e11f7abb7ed1923de976ecd,,DPBMS★10
baad7f386e1f618c66941f336d1ba27f,,DPBMS★10
dedd5954dbc31ae4019aa49e4081b647,,DPBMS★10
ec245ce4a958286d0cb2fda018a61189,,DPBMS★10
8ec04209c3db68367a3104e9ee428616,,DPBMS★10
0cc1976901c61df43d6e8f3999cdf995,,DPBMS★10
71036140b784ea06a5cc446462894d4d,,DPBMS★10
5e4f0a3141985ad1fff2f29725169ee5,,DPBMS★10
4d010d35f0f096abe790441adb78d83f,,DPBMS★10
5443ad1dace97111fc9eaf8b0a4768f6,,DPBMS★10
63a632ce0c63c8bca88d9f18f30668e0,,DPBMS★10
4c4b3afd203e2c4c96ed88748fee73a0,,DPBMS★10
9bc32b60b2661a997c00556271547796,,DPBMS★10
30dc841e3829dfb3003c22fbc77d6fc1,,DPBMS★10
4d59b6c9c5e7ca79b899dc450c2a26d6,,DPBMS★10
7015720b8643d92ad6008a26d07e50b5,,DPBMS★10
3156c6908d455bd9dc3bad7ad764e744,,DPBMS★10
b0bd1901a9fb67d6e10ef4147abdfabf,,DPBMS★10
fb75c717819d9c82e4dde618ea908c53,,DPBMS★10
ab4acae6478898fb2ce6714d82fd1c39,,DPBMS★10
0876eb1d0cb0e0cdd774596103885fd1,,DPBMS★10
1e1ae8631aa60088591705da43ebac4f,,DPBMS★11
0336fef6ffbc308a99b6b9db7d0539ed,,DPBMS★11
9c03e938c81b10385138d379c10c0732,,DPBMS★11
170a67652e0a91aa3c14fab625141409,,DPBMS★11
eaa222ebd73eecab6e859820fa540cba,,DPBMS★11
ede197e2138d85d5c24edfc4db37c843,,DPBMS★11
a98c33b486cabfd1cb42331f8355b35e,,DPBMS★11
ba63eceb4bc2fcee654b559202dff442,,DPBMS★11
3feac00faccb3fc706f847fa43b0b1c9,,DPBMS★11
4a5171b03c98fabe4d919ec16264c11b,,DPBMS★11
aa3272f75acd44e59f252216ed9b54bf,,DPBMS★11
3f9e1d95e492711239e5ae3954b7c669,,DPBMS★11
7cadae3b9aab1e6bbd3ad4449c08d075,,DPBMS★11
5eec61334ada9b17e6f9680283e312d8,,DPBMS★11
473992b28238d9c318561322c8ed7b9f,,DPBMS★11
feef12c2114a43ee7e92d100037df0cd,,DPBMS★11
89cdd16f4d5035509fe52fca32192515,,DPBMS★11
607ec91677b404762223cbb5273c58fe,,DPBMS★11
1cbead5dac4e9f2928f990079577a0cb,,DPBMS★11
f6510fdcbbfb51666d5fde1817c66b90,,DPBMS★11
6a361e5fd778c4fdde560dad7c2681ca,,DPBMS★11
ec913f21f5310992512896cfca0bab11,,DPBMS★11
c0929944ed908137e04e614e4fee6fab,,DPBMS★11
586a0047f7e60e8977fc4825a726152d,,DPBMS★11
cb5c688bc4ff3a9bfe4a2e812dba3e1c,,DPBMS★11
1ca2890c5dda6834168a071d6d9e8463,,DPBMS★11
267cdd0b395fa205d2c7408e4d21ae8d,,DPBMS★11
527452a03a482d56baa8a3cdf5ac09f7,,DPBMS★11
b6a1cb77a4192407de45461cf5cb1065,,DPBMS★11
3887f8c24bd695be2282554d99ae634d,,DPBMS★11
5d2d2904d3f9a8295e9420314dea77fe,,DPBMS★11
8a510d01be7147857b781f5d1b98a4d6,,DPBMS★11
c5c3ab936d2e1f982a8e8a3247d34054,,DPBMS★11
2718e1dd2e455d5ac80b5757189f0f13,,DPBMS★11
bb22b685976d74704b96bcdd142e93ef,,DPBMS★11
07ea69b9a864dac1a7e0535e28adccbc,,DPBMS★11
1a8bef0e65e9ca79457c38eb462d21f5,,DPBMS★11
72d9deedcf9eb8624a823a1de2b17868,,DPBMS★11
0d28c2625be1262834f192b93f0ad425,,DPBMS★11
d38f439fad87b51eec1328cd46157fd6,,DPBMS★11
40053ab020a42369fe0f8c1047c421a0,,DPBMS★12
4a02e6db3958b81a221b8e0a4836cf05,,DPBMS★12
6f9b11e0ff8d347672bbd8e715f04ccd,,DPBMS★12
c538ef0558a82718c2d95e7a8a1f1e17,,DPBMS★12
7eebfdec7a485f038b3550c4bef7d72e,,DPBMS★12
0c933c11ffdf881c10d51d46b418a099,,DPBMS★12
8e87065f8ea2a848c4df53a450b2c91b,,DPBMS★12
caf7a8ea6e9568cfce60b258b7a9b7a6,,DPBMS★12
75d4d7993c5608a92d42bd6a6803310b,,DPBMS★12
e794b8913b2dd785126cc18559efa831,,DPBMS★12
795c3dee0080e43c1ed98d1e53de70fc,,DPBMS★12
685286956c1be7659018cda1dd418fc0,,DPBMS★12
ad86cd730cc85dbc1844bf525e8aea12,,DPBMS★12
cf3b8c1f0ac9a98abb5976a9e1fe089e,,DPBMS★12
81b67ad1f4a162724864078c7aa656cc,,DPBMS★12
76b159e973dacbf31b6cff096ffc8b0d,,DPBMS★12
6abd5e8d57c981af7484d9fa25c44e51,,DPBMS★12
61bcc0de1a6e3f4c42ccf704dea73dfb,,DPBMS★12
1ab2dbd0c2a7fdafed1b7b9f8befec6f,,DPBMS★12
e9df37c7f915cac00e86c5c86ac78c7f,,DPBMS★12
f19ddf178f37cf11109e5acc130223da,,DPBMS★12
9fbc494da8f271e564335e44e9c344ca,,DPBMS★12
a45b85489c8f5b92e41f039c254a9294,,DPBMS★12
a09648854cb1efd1b6fd8ea9ee7571cb,,DPBMS★12
d79eb1fa30f29569e4d269765bdfd1a1,,DPBMS★12
5d64acd7383c09b3b3e3b65d04c7729b,,DPBMS★12
227429e386755c49f7b496aa29e2c694,,DPBMS★12
b05fcf581121bbcfa79439e032c5931a,,DPBMS★12
2e638f98334648c1a5ceb8225bb24fb4,,DPBMS★12
a40d103981e56d59a004a2d2726f26cd,,DPBMS★12
51753674a7928c7213850885c646a811,,DPBMS★12
99d419367566c3e40c569459d6826159,,DPBMS★12
664db5ddaea72e60584913e939f6da77,,DPBMS★12
4385fa90647226e1e260d7291a9c9ee9,,DPBMS★12
2bd5e1b10bb11961f5c0ea42c8064605,,DPBMS★12
8a9ce3eb882bd1fc9585398dcc5cf945,,DPBMS★12
b03f359733af0f7488dc9a719ca58f42,,DPBMS★12
982645f771dbd8fcaef98f30aff9c081,,DPBMS★12
50f85ecc1cfb5e500e06ec96baa8f8ed,,DPBMS★12
d0f35c8d3614332cb53eeaf83bbba6cf,,DPBMS★12
9e7a50b14f605768b9bc1c086b23d162,,DPBMS★12
8fd6c1c9e92060c011d491713b518f35,,DPBMS★13
344270b1434da215f09d837cf282ca5c,,DPBMS★13
9a645473c98e46abee0fcb29a9526447,,DPBMS★13
e3b4b604bc33cc28614b2a7b2e48286d,,DPBMS★13
fbb1b8e6d46e801efcb4ae55c9510ac4,,DPBMS★13
93fa0472c7a6c5cd7ba1c3ac7a79e2b0,,DPBMS★13
933c75f9a5d54c6d7b447dd6cb8cff12,,DPBMS★13
42132eba0f850400cc3f6bbf9a6c2fe6,,DPBMS★13
8424e95c7b5c0563e8bca54ceb762982,,DPBMS★13
bbf4940604c7fd332db2a49789450ff1,,DPBMS★13
f09c551eea50f1d3fb104cc9a2b5c5cd,,DPBMS★13
7fa7ed24c1fa19bcb86d09b5dba15b88,,DPBMS★13
33041d9a9432b867919199e3f9ea5707,,DPBMS★13
60492ebec67d1d1adf50ac160af85bf9,,DPBMS★13
4b2ef6fdb08c645bf82e5ee1c78737ae,,E★...0.00 / F★...17.00 / H★...2.50 / N★...1.50 / ▽12-
8104bc6b3580ec33e2f8a425488f0d5f,,E★...0.00 / F★22.50...23.00 / H★3.00...3.50 / N★2.00...2.50 / sl1
9a802d829114988fa78264f428a660f4,,E★...0.00 / F★18.00...18.50 / H★...2.50 / N★...1.50 / ▽12-
6d5b9c4409daada59c8968f9129cb789,,E★...0.00 / F★21.50...22.00 / H★...2.50 / N★1.50...2.00
215ddf8b7907896693a6b6e4163d02d1,,E★...0.00 / F★21.00...21.50 / H★3.00...3.50 / N★1.50...2.00
1b4566b508cb58387480a0406d87cb1b,,E★...0.00 / F★21.50...22.00 / H★2.50...3.00 / N★1.50...2.00
a69797e5735be285a032d519788f2424,,E★...0.00 / F★23.50...24.00 / H★3.50...4.00 / N★1.50...2.00 / sl1 / ▽12
e5de5ecec3da46cf9beb08fe103b2e3d,,E★...0.00 / F★24.00...24.50 / H★5.00...5.50 / N★2.50...3.00
36611f2dbd11d859463efb6b4df59823,,E★...0.00 / F★18.50...19.00 / H★2.50...3.00 / N★1.50...2.00
12c06f4353bb52bfe9a859d9765f9664,,E★0.00...0.50 / F★17.00...17.50 / H★3.00...3.50 / N★1.50...2.00
5f6f1c5d3fca5edba8edd537d9927c61,,E★0.00...0.50 / F★22.00...22.50 / H★5.00...5.50 / N★3.00...3.50 / ▽12
0108ff92119d48e0ca0e2eae1f3dffbf,,E★0.00...0.50 / F★23.50...24.00 / H★4.50...5.00 / N★2.00...2.50 / sl1 / ▽12
6a553647cc798708db899fd4048504db,,E★0.00...0.50 / F★24.00...24.50 / H★4.00...4.50 / N★2.50...3.00
afc2ca303065298c51f43f249e26ebff,,E★0.00...0.50 / F★25.50...26.00 / H★10.00...10.50 / N★3.00...3.50
e9782b309b28e4a450874bfb48672232,,E★0.00...0.50 / F★19.00...19.50 / H★3.00...3.50 / N★1.50...2.00
632af00b4c01774bfe0ce5a1340e2add,,E★0.00...0.50 / F★18.50...19.00 / H★2.50...3.00 / N★1.50...2.00
dfda2cdf3527b470e8951ba285d6bc28,,E★0.50...1.00 / F★22.00...22.50 / H★4.00...4.50 / N★3.00...3.50 / sl1 / ▽12+
cbc08ef2b41334af24e7ddd8e350d7f8,,E★0.50...1.00 / F★20.50...21.00 / H★3.50...4.00 / N★2.50...3.00 / ▽12
dbe5b5890e751aefbbee6187797b6e66,,E★0.50...1.00 / F★17.00...17.50 / H★3.00...3.50 / N★1.50...2.00
a68c7692822a21ea43944733eab36c2c,,E★0.50...1.00 / F★22.50...23.00 / H★4.00...4.50 / N★3.50...4.00 / ▼2
f4c17f83cb7ba7ed6872ed001b5336e6,,E★0.50...1.00 / F★22.00...22.50 / H★4.50...5.00 / N★2.50...3.00
956fc170981b450f6f2dace30aa36d01,,E★0.50...1.00 / F★20.50...21.00 / H★4.00...4.50 / N★3.00...3.50
db5d1639dec6cbebecf70a2c52b3683b,,E★0.50...1.00 / F★20.50...21.00 / H★3.00...3.50 / N★2.50...3.00
d063d3666b36cc14b176cd4438487dee,,E★0.50...1.00 / F★24.50...25.00 / H★5.50...6.00 / N★3.00...3.50 / ▽12
ba976b164c8d9e397f54191860b3622a,,E★0.50...1.00 / F★18.00...18.50 / H★2.50...3.00 / N★1.50...2.00
9f03d0a2965b56338d6fa975777662be,,E★0.50...1.00 / F★21.00...21.50 / H★3.00...3.50 / N★2.00...2.50 / sl1
f0181f1361959bba0f71fe689d3c0714,,E★0.50...1.00 / F★23.00...23.50 / H★4.00...4.50 / N★3.00...3.50 / ▽12+
1917bf8c0d922d003b498f42950e3936,,E★0.50...1.00 / F★24.50...25.00 / H★8.00...8.50 / N★3.50...4.00
92534ba8547ae6943dc5a99b7ddd0728,,E★0.50...1.00 / F★19.50...20.00 / H★3.00...3.50 / N★2.50...3.00
621ad2a006a4d39a57749c5f8dcc11b6,,E★0.50...1.00 / F★23.00...23.50 / H★4.00...4.50 / N★2.50...3.00 / ▽12
ff9f25ad005083c6173b565d054405c0,,E★0.50...1.00 / F★24.00...24.50 / H★5.00...5.50 / N★2.50...3.00
0ac2ec9da6bad09ef6e3c8c349a7c1d8,,E★0.50...1.00 / F★25.00...25.50 / H★4.00...4.50 / N★2.50...3.00
084a1c763265e85e66a9b782cc6464e5,,E★0.50...1.00 / F★25.00...25.50 / H★6.00...6.50 / N★3.50...4.00
f8dcdfe070630bbb365323c662561a1a,,E★0.50...1.00 / F★18.00...18.50 / H★3.50...4.00 / N★2.00...2.50 / sl1 / ▽12
4c229d58ee1a5f27531dbf1dfb20dbff,,E★0.50...1.00 / F★21.00...21.50 / H★3.50...4.00 / N★2.00...2.50
0d1a3240230a854d05877f0d523a1409,,E★1.00...1.50 / F★24.50...25.00 / H★8.00...8.50 / N★4.00...4.50
b357aba2a3182ac00e315c33d12e35ee,,E★1.00...1.50 / F★22.50...23.00 / H★4.00...4.50 / N★3.50...4.00
5bccd2cbac2e494112b7f7bbd3268a8c,,E★1.00...1.50 / F★22.00...22.50 / H★4.00...4.50 / N★3.00...3.50
605e2c5ce2ac8a51e264e7adc9774aa0,,E★1.00...1.50 / F★19.00...19.50 / H★3.50...4.00 / N★2.50...3.00
758dcee38a5931b3fb0d0a61feddb324,,E★1.00...1.50 / F★24.00...24.50 / H★5.00...5.50 / N★4.00...4.50
aacb9d999b72cf1a806593fd242433ae,,E★1.00...1.50 / F★24.00...24.50 / H★6.00...6.50 / N★3.50...4.00
0e238760056f24d507a3564421a431c9,,E★1.00...1.50 / F★20.00...20.50 / H★4.00...4.50 / N★3.00...3.50 / ▼2
f312185075e207d52854ec4f5c69620e,,E★1.00...1.50 / F★23.50...24.00 / H★5.00...5.50 / N★3.50...4.00
0c41df3152a1c03341729aaacae2bcec,,E★1.00...1.50 / F★22.00...22.50 / H★4.50...5.00 / N★4.00...4.50
27b11d9858364cbc87459e6099403d6a,,E★1.00...1.50 / F★21.50...22.00 / H★5.50...6.00 / N★4.50...5.00
0297acfbb8be061caef1f327c0ea4316,,E★1.00...1.50 / F★- / H★24.50...25.00 / N★15.50...16.00
37663e91190ce4a0b502def7155df58e,,E★1.00...1.50 / F★22.50...23.00 / H★4.00...4.50 / N★3.00...3.50 / ▼1
51245af100f24264cf3df0bc5523ca27,,E★1.00...1.50 / F★24.50...25.00 / H★6.50...7.00 / N★4.50...5.00
1dfc524ea3cbb8ee4f8e40a999718641,,E★1.00...1.50 / F★24.00...24.50 / H★4.00...4.50 / N★3.50...4.00
17775d41a0c8f73e098f062c1595d57b,,E★1.00...1.50 / F★21.00...21.50 / H★4.00...4.50 / N★3.50...4.00
daf6f6a9a70bfe2b8926df38331215fc,,E★1.00...1.50 / F★21.50...22.00 / H★4.50...5.00 / N★4.00...4.50
8f0d978c82050ba902d9247792aab764,,E★1.00...1.50 / F★19.50...20.00 / H★3.50...4.00 / N★3.00...3.50 / ▼2
854f50a7f410b60623175bee73970018,,E★1.00...1.50 / F★24.00...24.50 / H★4.50...5.00 / N★3.50...4.00 / ▽12
839e69ec2e4eeefe0b027c87b456fe9e,,E★1.00...1.50 / F★22.50...23.00 / H★5.00...5.50 / N★3.00...3.50
34e09ddf69ae8bdca128db1cc39d163a,,E★1.00...1.50 / F★24.00...24.50 / H★5.00...5.50 / N★3.50...4.00 / ▽12
3083bf3ed23942c307172ef8a7553707,,E★1.50...2.00 / F★21.50...22.00 / H★5.50...6.00 / N★4.50...5.00
f0a77e53609afe9607053e612c490a85,,E★1.50...2.00 / F★21.50...22.00 / H★5.00...5.50 / N★3.50...4.00
de7652bd9c80b8830265336a725f7a98,,E★1.50...2.00 / F★21.00...21.50 / H★4.00...4.50 / N★3.50...4.00
4bbdcf1a6299f13a91e99a5475f92c66,,E★1.50...2.00 / F★21.50...22.00 / H★4.50...5.00 / N★3.50...4.00
f2f6269ad0b75ef7ab7066f524826c4c,,E★1.50...2.00 / F★22.50...23.00 / H★4.50...5.00 / N★4.00...4.50
8f45b0c970e183550ebfdddc5db8472c,,E★1.50...2.00 / F★21.50...22.00 / H★4.50...5.00 / N★3.50...4.00
1b72e8f6439a698e78f94be16470b789,,E★1.50...2.00 / F★22.00...22.50 / H★5.50...6.00 / N★4.50...5.00 / sl2 / ▼3
becd8745316f7e0e339e839fd308ec39,,E★1.50...2.00 / F★22.50...23.00 / H★6.50...7.00 / N★4.00...4.50
6822719f05ecb918d7ffd6382428651f,,E★1.50...2.00 / F★24.50...25.00 / H★7.50...8.00 / N★5.00...5.50
bb6a50ebfa0edb1f5e07f3330b45be5b,,E★1.50...2.00 / F★24.50...25.00 / H★6.00...6.50 / N★5.00...5.50
202415f7ea495cb362de1ef45c4a400f,,E★1.50...2.00 / F★23.50...24.00 / H★5.00...5.50 / N★4.00...4.50
c07125de4ed7fbe7cb066cc41e50e51e,,E★1.50...2.00 / F★24.00...24.50 / H★5.50...6.00 / N★4.00...4.50 / ▽12+
c830eec2185e22e777a8dd91456eb659,,E★1.50...2.00 / F★24.00...24.50 / H★6.00...6.50 / N★5.00...5.50
b2ee6941ccdb2bde3cc17f831e8f8114,,E★1.50...2.00 / F★20.50...21.00 / H★4.50...5.00 / N★3.50...4.00
544d0e8e41d181845ca4a879121ca203,,E★1.50...2.00 / F★23.00...23.50 / H★4.50...5.00 / N★4.00...4.50
94c62c30416de132cb9c1d894a3ce0cf,,E★1.50...2.00 / F★21.50...22.00 / H★4.00...4.50 / N★3.50...4.00
a45de7c32513ee9a4b3448dee0377064,,E★1.50...2.00 / F★22.00...22.50 / H★5.00...5.50 / N★4.00...4.50
8f5c7c585c944c9b98e0baad01e98519,,E★1.50...2.00 / F★23.00...23.50 / H★5.50...6.00 / N★4.00...4.50
f872dd65dd08638b06d80470a3233fb9,,E★1.50...2.00 / F★23.50...24.00 / H★6.00...6.50 / N★4.50...5.00 / ▽12+
d67e55f35737d07bdb1b6e574ab8b47c,,E★1.50...2.00 / F★23.50...24.00 / H★6.00...6.50 / N★5.00...5.50
659fab05460eb7896f0126f657b677b5,,E★1.50...2.00 / F★23.00...23.50 / H★4.50...5.00 / N★3.50...4.00
b9568bf56e7fded029f02efaca1c019d,,E★1.50...2.00 / F★23.50...24.00 / H★6.00...6.50 / N★4.00...4.50
202ec51b6ded5a01afffdf621e66f7ad,,E★1.50...2.00 / F★23.00...23.50 / H★5.50...6.00 / N★4.50...5.00
e1a065d9370e0948f80fd0959d977000,,E★1.50...2.00 / F★24.00...24.50 / H★6.50...7.00 / N★4.50...5.00
0647b0a1bd06d1a075254fa637bf5720,,E★1.50...2.00 / F★21.00...21.50 / H★5.50...6.00 / N★4.50...5.00
457555d37245e9c3e593b68239ab66ff,,E★1.50...2.00 / F★22.00...22.50 / H★5.50...6.00 / N★4.50...5.00
a664ac5ffe78777c1eae005a3c4bd66c,,E★1.50...2.00 / F★22.00...22.50 / H★5.00...5.50 / N★4.00...4.50 / sl2
0c1dac05f554b061e011bb0f8b879418,,E★1.50...2.00 / F★25.00...25.50 / H★8.50...9.00 / N★5.50...6.00
b3887714270e28988ce900e4b9300994,,E★1.50...2.00 / F★21.50...22.00 / H★5.00...5.50 / N★4.00...4.50
d61d98bc51cd104b1d916a034ff1e271,,E★2.00...2.50 / F★23.50...24.00 / H★6.00...6.50 / N★5.00...5.50
5cf55487a3cb0dce8d0a40a791955e13,,E★2.00...2.50 / F★21.50...22.00 / H★5.00...5.50 / N★4.00...4.50
efc091e69eab86605c5d2694b113e9f9,,E★2.00...2.50 / F★21.00...21.50 / H★5.00...5.50 / N★4.50...5.00
9e637c1676c1a5c4c7c2fda3b8d6b115,,E★2.00...2.50 / F★21.50...22.00 / H★4.50...5.00 / N★4.50...5.00
147ce1345beaa7fb7237989ca8fdd84c,,E★2.00...2.50 / F★22.00...22.50 / H★4.50...5.00 / N★4.00...4.50
256e192ba917897e91f4db1e691423f4,,E★2.00...2.50 / F★22.50...23.00 / H★6.00...6.50 / N★5.00...5.50
fc7d46e7bbc9f6afd26d05e3bf2ef555,,E★2.00...2.50 / F★22.00...22.50 / H★5.50...6.00 / N★4.50...5.00
a5d55133fd47bf414da89de1f28f8415,,E★2.00...2.50 / F★23.00...23.50 / H★5.00...5.50 / N★4.00...4.50
5cbaf8e1f88b4371ec1e3bae52d7eb95,,E★2.00...2.50 / F★21.50...22.00 / H★4.50...5.00 / N★4.00...4.50
59e5557b7ef269952917476f83859ab0,,E★2.00...2.50 / F★24.00...24.50 / H★6.50...7.00 / N★5.00...5.50
332caa24984ce2ec3923577fb661ecfa,,E★2.00...2.50 / F★24.50...25.00 / H★8.50...9.00 / N★5.50...6.00 / ▽12+
3004d49607ce6fe08e572169a7bd61c2,,E★2.00...2.50 / F★24.00...24.50 / H★7.00...7.50 / N★5.00...5.50 / ▽12+
dcb93d8d9c3e0386afb721fc55821c4b,,E★2.00...2.50 / F★23.00...23.50 / H★6.00...6.50 / N★4.50...5.00
dd09b41665fc3944098a62a1d7dbfd95,,E★2.00...2.50 / F★23.50...24.00 / H★8.00...8.50 / N★5.00...5.50
ba3bcf1b94fd10c4dea7f277c6bee5cc,,E★2.00...2.50 / F★21.00...21.50 / H★5.00...5.50 / N★4.50...5.00
f65b070acae8ca398715a7892b3649cd,,E★2.00...2.50 / F★24.00...24.50 / H★7.00...7.50 / N★6.50...7.00
dbfda884e3408cc0f956a491df6346a4,,E★2.00...2.50 / F★23.00...23.50 / H★5.00...5.50 / N★4.50...5.00
95f4d061d6e1f817a5e959d29565014c,,E★2.00...2.50 / F★23.00...23.50 / H★6.50...7.00 / N★5.50...6.00 / sl2
6300dfafb5c57ba753a9133f37ad890c,,E★2.00...2.50 / F★23.50...24.00 / H★7.50...8.00 / N★6.00...6.50 / ▼5
d1877ad5dc0134b27eb0238da5721eed,,E★2.00...2.50 / F★22.00...22.50 / H★5.50...6.00 / N★4.50...5.00
954f0b59464c3bec1601fa0e1ca6f365,,E★2.00...2.50 / F★24.00...24.50 / H★6.00...6.50 / N★4.50...5.00
4ed00063bd156e2376539323200a892c,,E★2.00...2.50 / F★23.50...24.00 / H★5.00...5.50 / N★4.50...5.00
6bd6e5c6d60f5516bb068d0a2a7bd2eb,,E★2.00...2.50 / F★23.50...24.00 / H★6.00...6.50 / N★4.50...5.00
877f4a37193f789cf1dee377c3774282,,E★2.00...2.50 / F★22.00...22.50 / H★6.50...7.00 / N★5.50...6.00 / sl2 / ▼4
1fe05bfcf15a03eafbee016d14be7df5,,E★2.00...2.50 / F★21.00...21.50 / H★4.50...5.00 / N★4.00...4.50 / ▽12+
3284c41bf372f18adcd1da097aa7e342,,E★2.00...2.50 / F★24.00...24.50 / H★11.00...11.50 / N★5.00...5.50
6adf517d2e190d09fcfbc010536087f8,,E★2.00...2.50 / F★23.00...23.50 / H★6.50...7.00 / N★5.00...5.50
bde9485a351aace13bca51b281f05b06,,E★2.00...2.50 / F★22.00...22.50 / H★5.00...5.50 / N★4.50...5.00
7d4fc1dcc7f2672cab64da04ca4966f7,,E★2.00...2.50 / F★21.00...21.50 / H★6.00...6.50 / N★4.50...5.00
6f4d00fd3c20579595a6f9368b4b1fa5,,E★2.00...2.50 / F★23.00...23.50 / H★5.50...6.00 / N★5.00...5.50
acb00af62ad22c34ab21828853bd2915,,E★2.50...3.00 / F★24.50...25.00 / H★8.50...9.00 / N★7.00...7.50
3c8063cac832c21238f9f592c851765b,,E★2.50...3.00 / F★24.00...24.50 / H★7.00...7.50 / N★5.50...6.00
08b15e3a937902bda2777200dea1020f,,E★2.50...3.00 / F★21.50...22.00 / H★5.50...6.00 / N★4.50...5.00
c2f261b49b205530fc5547fe56059ef6,,E★2.50...3.00 / F★22.50...23.00 / H★7.00...7.50 / N★5.50...6.00
107a84c4c683d3e76816cc77267adda2,,E★2.50...3.00 / F★23.50...24.00 / H★7.50...8.00 / N★6.00...6.50
779739a642b2c804a0d8c4844b18e1b3,,E★2.50...3.00 / F★24.00...24.50 / H★5.50...6.00 / N★5.00...5.50
f84bde5b8bfe885ca9c7793e0fdf04aa,,E★2.50...3.00 / F★24.50...25.00 / H★8.00...8.50 / N★5.50...6.00
8a8a6c2f3511eb0876a6c9a2027d7bbe,,E★2.50...3.00 / F★24.50...25.00 / H★6.50...7.00 / N★6.00...6.50
032b0582871a07c604d8cba171f95797,,E★2.50...3.00 / F★24.00...24.50 / H★8.00...8.50 / N★5.50...6.00
98f2a9a05b16db52f1260e3b6812023f,,E★2.50...3.00 / F★21.50...22.00 / H★5.00...5.50 / N★4.50...5.00
3347b6bf84ec962945eb40ebbfcda607,,E★2.50...3.00 / F★21.00...21.50 / H★4.50...5.00 / N★4.00...4.50
516b1bf998ce51fac3414987af262bc3,,E★2.50...3.00 / F★24.00...24.50 / H★8.00...8.50 / N★6.50...7.00
df84cff13642ddc8903fccaeb36c92f9,,E★2.50...3.00 / F★22.50...23.00 / H★5.50...6.00 / N★4.50...5.00 / ▽12+
